gene	3hr	24hr	
EGR1	nan	5.0801	
MUC1	nan	3.4447	
THAP11	nan	7.3266	
AURKB	nan	11.6086	
CEBPD	nan	8.4147	
HSPA4	nan	12.1739	
MAST2	nan	7.903	
DHDDS	nan	7.4563	
TOP2A	nan	12.6207	
GADD45B	nan	6.5183	
NCK2	nan	5.8809	
AURKA	nan	7.7405	
KIAA0355	nan	4.798	
B3GNT1	nan	9.1554	
DYNLT3	nan	6.0403	
CDK5R1	nan	5.1131	
CHMP4A	nan	10.6396	
IPO13	nan	9.5632	
SCP2	nan	7.1706	
ITFG1	nan	8.6209	
RAD9A	nan	4.8657	
DRAP1	nan	9.255	
SPP1	nan	9.6527	
HYOU1	nan	11.3303	
PCMT1	nan	10.6516	
FOS	nan	5.1063	
FYN	nan	7.8798	
MCOLN1	nan	5.127	
MYC	nan	11.218	
ID2	nan	9.0313	
POLB	nan	8.176	
CETN3	nan	7.6991	
KCNK1	nan	5.3591	
AXIN1	nan	6.9193	
SMC4	nan	8.1954	
RAI14	nan	10.9756	
SMARCD2	nan	9.2723	
DNAJC15	nan	10.0807	
MPZL1	nan	8.681	
HOXA10	nan	4.4804	
NRAS	nan	9.6737	
CASP2	nan	5.9601	
EBNA1BP2	nan	10.6156	
CTNND1	nan	12.1976	
TATDN2	nan	5.2016	
LRPAP1	nan	9.8869	
ZNF131	nan	8.7267	
BNIP3L	nan	6.8544	
HOOK2	nan	5.0228	
ERBB2	nan	9.899	
TBPL1	nan	7.7901	
INTS3	nan	7.2434	
RAE1	nan	10.1055	
CDK1	nan	9.7046	
RFNG	nan	11.6405	
MICALL1	nan	5.5312	
SLC35A1	nan	9.5207	
KLHL21	nan	4.7021	
NIPSNAP1	nan	10.3814	
BCL7B	nan	6.2854	
TLE1	nan	10.6073	
FZD7	nan	5.0954	
TIMELESS	nan	9.3485	
COG2	nan	8.8444	
DHX29	nan	6.9911	
MMP2	nan	10.184	
MRPS2	nan	9.9966	
KCTD5	nan	6.42	
TCEA2	nan	9.8393	
CNPY3	nan	8.3635	
FHL2	nan	9.0888	
ADAM10	nan	8.8444	
FKBP4	nan	14.9678	
CD58	nan	8.3286	
KAT6A	nan	7.7292	
CDK7	nan	10.6129	
KIF5C	nan	4.6796	
HMG20B	nan	9.1603	
MAP3K4	nan	6.0185	
PIN1	nan	11.0042	
ZFP36	nan	10.6355	
INPP1	nan	8.6012	
LAGE3	nan	4.9836	
RAC2	nan	4.4564	
TNFRSF21	nan	4.0991	
HMOX1	nan	6.9	
KIF14	nan	5.5347	
COL4A1	nan	7.6651	
DUSP6	nan	10.7729	
CYB561	nan	5.843	
EPB41L2	nan	9.6871	
GNAI2	nan	6.6037	
HTRA1	nan	7.2874	
TSTA3	nan	6.9369	
WASF3	nan	6.4154	
DNMT1	nan	12.2755	
TSPAN6	nan	10.1369	
FBXO21	nan	11.5786	
RAB27A	nan	7.6295	
DDR1	nan	6.8827	
PPP2R3C	nan	10.4214	
ADRB2	nan	3.9582	
LPGAT1	nan	8.4016	
DUSP11	nan	10.883	
GRB10	nan	6.1221	
MMP1	nan	7.3552	
TP53BP2	nan	9.9989	
CDKN1A	nan	10.5054	
ZW10	nan	8.9585	
CORO1A	nan	8.54	
TJP1	nan	6.8959	
ABCB6	nan	9.3017	
XPNPEP1	nan	6.3804	
MAMLD1	nan	4.3687	
MTHFD2	nan	11.201	
DSG2	nan	8.8546	
PRAF2	nan	3.8317	
DNTTIP2	nan	10.3899	
SLC27A3	nan	11.6731	
CD97	nan	5.124	
HTATSF1	nan	12.3651	
IL13RA1	nan	9.9688	
NCAPD2	nan	11.2064	
AGL	nan	6.6597	
TMEM109	nan	7.6729	
CDC25B	nan	9.4318	
ICAM1	nan	8.3098	
GATA3	nan	4.4141	
NUP93	nan	9.4405	
PLA2G15	nan	7.4457	
RPA3	nan	6.9795	
PIP4K2B	nan	6.8058	
TES	nan	12.8038	
MYCBP2	nan	7.2395	
SPR	nan	9.3241	
PGRMC1	nan	11.4465	
RELB	nan	5.6532	
AARS	nan	10.1886	
EPHB2	nan	4.8828	
GPC1	nan	7.8409	
RPIA	nan	11.5101	
ELAC2	nan	11.6747	
GPR56	nan	10.372	
NVL	nan	12.4136	
PLSCR1	nan	6.5003	
CHEK1	nan	10.1362	
CTSL1	nan	10.633	
CTSD	nan	10.1898	
ME2	nan	7.6048	
ARHGEF2	nan	6.4098	
PDGFA	nan	6.0325	
ILK	nan	9.9872	
WDR67	nan	8.6863	
NFIL3	nan	8.5815	
RFC2	nan	7.4035	
ARL4C	nan	9.7588	
TIMM9	nan	12.3169	
CPNE3	nan	11.3411	
ORC1	nan	12.4877	
C5	nan	9.0551	
PARP2	nan	9.719	
FASTKD5	nan	9.036	
SCRN1	nan	9.5762	
MAN2B1	nan	6.945	
PTPLAD1	nan	10.4313	
MSRA	nan	6.4387	
NFKBIA	nan	9.8503	
DCTD	nan	8.5142	
SYNE2	nan	5.2312	
MBNL1	nan	7.5926	
UBE3C	nan	9.4202	
CCDC92	nan	6.739	
MYCBP	nan	8.5122	
CXCL2	nan	4.3885	
PTPN1	nan	10.2437	
BRP44	nan	10.7254	
TIMM22	nan	8.5382	
ATF5	nan	8.6898	
ECD	nan	9.1738	
CIRBP	nan	9.0257	
NSDHL	nan	10.0014	
ADI1	nan	9.4403	
NFKBIE	nan	7.4078	
ADCK3	nan	4.3137	
PRSS23	nan	5.479	
CCNH	nan	9.4138	
GDPD5	nan	8.667	
P4HA2	nan	7.1152	
TARBP1	nan	7.5878	
ATP6V0B	nan	7.157	
RBKS	nan	6.8139	
CAPN1	nan	3.866	
KDM3A	nan	9.5449	
BID	nan	7.7563	
STXBP1	nan	3.9127	
ITGB5	nan	10.5175	
MTF2	nan	9.5516	
HLA-DRA	nan	6.4783	
SLC11A2	nan	8.1257	
PDIA5	nan	5.4663	
PIK3C2B	nan	6.9418	
RAP1GAP	nan	9.2203	
SLC25A46	nan	7.9626	
CDK19	nan	8.3925	
NOLC1	nan	9.6579	
CAT	nan	10.705	
KIAA0753	nan	9.8091	
DUSP14	nan	7.6209	
KAT6B	nan	7.1168	
CHN1	nan	7.6962	
HMGA2	nan	9.5481	
IGFBP3	nan	6.593	
MAPK13	nan	8.9415	
TRIB1	nan	10.5793	
UFM1	nan	9.1966	
GNA15	nan	8.5768	
TP53BP1	nan	7.6212	
FRS2	nan	8.3841	
IARS2	nan	8.1502	
BECN1	nan	9.1764	
GATA2	nan	6.6457	
KDELR2	nan	8.0835	
RALGDS	nan	7.3007	
ELAVL1	nan	8.115	
NRIP1	nan	10.2913	
CCNB2	nan	11.888	
IFNAR1	nan	11.0861	
MIF	nan	14.5708	
RNPS1	nan	13.5994	
DAG1	nan	6.5647	
SATB1	nan	3.9162	
ARID4B	nan	7.2792	
IGF2BP2	nan	7.6209	
GSTZ1	nan	8.667	
IGF2R	nan	11.6736	
SESN1	nan	8.2063	
TIPARP	nan	7.227	
CRTAP	nan	5.9114	
SPEN	nan	8.2368	
GMNN	nan	13.4708	
PFKL	nan	8.3456	
CYTH1	nan	5.7089	
PDHX	nan	9.7422	
DENND2D	nan	5.4466	
PRCP	nan	9.0048	
CTTN	nan	5.3057	
SMARCA4	nan	7.1107	
PYGL	nan	10.2495	
UBR7	nan	8.6209	
GRB7	nan	13.244	
RPA2	nan	9.2935	
CD44	nan	9.8568	
ERBB3	nan	8.8449	
GTF2E2	nan	10.2894	
VAV3	nan	6.7879	
ABHD6	nan	8.6085	
ANXA7	nan	8.9098	
MAPKAPK2	nan	9.3805	
TXNRD1	nan	11.8458	
CAB39	nan	7.8715	
FZD1	nan	8.79	
CRYZ	nan	11.9439	
TIAM1	nan	4.2949	
DNM1L	nan	10.428	
GAA	nan	6.3393	
DERA	nan	11.2001	
SKIV2L	nan	8.41	
BLMH	nan	8.5479	
PTPRK	nan	12.2241	
HERC6	nan	5.3997	
RRP1B	nan	8.182	
MKNK1	nan	11.4006	
TSPAN3	nan	7.1758	
ACOT9	nan	8.3581	
PIK3R3	nan	5.7789	
KEAP1	nan	10.1424	
ST3GAL5	nan	5.2256	
CTNNAL1	nan	9.178	
TFDP1	nan	9.4482	
ABHD4	nan	7.9767	
SMC3	nan	9.9128	
INPP4B	nan	4.7684	
LBR	nan	9.6081	
PPIE	nan	8.4234	
ZMIZ1	nan	10.3414	
PPARG	nan	5.7535	
TERF2IP	nan	11.1409	
BNIP3	nan	10.4692	
RPP38	nan	6.9989	
BCL2	nan	4.5793	
CAST	nan	9.3191	
BAG3	nan	9.528	
RBM6	nan	8.4592	
CSK	nan	8.743	
GNA11	nan	8.6432	
ALDOC	nan	5.9589	
TOR1A	nan	8.7609	
SLC25A13	nan	10.2025	
UBE2L6	nan	9.6811	
SYK	nan	6.7833	
TSPAN4	nan	10.7881	
NR3C1	nan	5.2836	
PCBD1	nan	13.1973	
ICMT	nan	7.9394	
TRIB3	nan	13.6357	
EIF4EBP1	nan	9.8618	
PHF15	nan	5.3413	
CXCR4	nan	7.3705	
GNPDA1	nan	9.9081	
CCND3	nan	6.6285	
FKBP14	nan	5.936	
CIAPIN1	nan	9.3173	
NUCB2	nan	9.8219	
COG7	nan	9.6225	
RSU1	nan	8.1172	
PTPN6	nan	6.0696	
TUBB6	nan	10.1645	
ABL1	nan	9.0619	
DUSP4	nan	5.3659	
CCNF	nan	5.5757	
PTPN12	nan	8.8238	
HSPA1A	nan	10.7641	
PCK2	nan	11.9016	
FAM57A	nan	9.345	
RB1	nan	8.6457	
EVL	nan	6.2691	
GFPT1	nan	7.7569	
BLVRA	nan	11.1052	
GPER	nan	7.1514	
EAPP	nan	8.7235	
S100A13	nan	11.7702	
EXT1	nan	13.4177	
MYBL2	nan	9.8123	
POLE2	nan	7.6622	
STX4	nan	10.1636	
PLCB3	nan	8.6114	
TMCO1	nan	11.4806	
C2CD2	nan	6.6432	
PARP1	nan	9.5482	
ANKRD10	nan	7.3413	
CCDC85B	nan	8.0063	
DDB2	nan	8.0288	
DDX10	nan	8.4905	
BAMBI	nan	8.6654	
CEP57	nan	9.902	
HADH	nan	9.6917	
RAB31	nan	6.9418	
ABCC5	nan	4.7986	
GLRX	nan	12.48	
MVP	nan	11.274	
RFC5	nan	8.7747	
HES1	nan	8.5497	
STMN1	nan	9.151	
GALE	nan	9.6293	
KLHL9	nan	8.0826	
PTPRF	nan	11.0649	
UBE2J1	nan	10.1697	
PGM1	nan	8.7951	
SLC37A4	nan	8.2735	
LOXL1	nan	4.9989	
PLK1	nan	10.6103	
MYO10	nan	7.0573	
NPRL2	nan	8.737	
LIPA	nan	9.4494	
PWP1	nan	10.097	
PHGDH	nan	11.2498	
PLEKHM1	nan	12.564	
ST7	nan	5.8354	
VAT1	nan	10.9833	
IKBKB	nan	6.5911	
KIF20A	nan	8.5951	
CDH3	nan	5.443	
PCM1	nan	6.6395	
IER3	nan	11.6238	
SSBP2	nan	6.0665	
FAT1	nan	10.5346	
SNX11	nan	5.2795	
RNMT	nan	7.869	
SFN	nan	5.9136	
EGFR	nan	6.5735	
RFX5	nan	5.6289	
NET1	nan	9.2575	
PKIG	nan	10.5281	
DECR1	nan	9.6913	
FSD1	nan	9.3875	
ATP6V1D	nan	9.5935	
CDK6	nan	4.65	
CDC45	nan	10.3329	
NPC1	nan	8.6025	
EDEM1	nan	9.2346	
MEST	nan	13.7236	
MYLK	nan	5.1774	
PAFAH1B3	nan	9.2486	
CALU	nan	11.0861	
USP6NL	nan	8.404	
LGALS8	nan	10.3198	
NT5DC2	nan	11.2729	
CCP110	nan	7.3613	
LRP10	nan	9.1447	
