gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
PHKG2	nan	7.2925	6.969	7.0112	6.9908	7.0547	
ETV1	nan	5.4764	5.3339	5.4534	6.0446	5.5061	
POLR2I	nan	11.1852	11.2095	10.9842	10.7847	11.0829	
KDM5B	nan	6.36995	6.1311	6.2996	7.02055	6.7089	
PSMB8	nan	7.4395	7.3261	8.1607	8.5977	8.4464	
AKAP8L	nan	5.9607	6.1001	6.1986	6.8811	6.548	
COG4	nan	8.54895	8.6934	8.6809	9.12885	9.0131	
MCM3	nan	10.6314	10.5752	10.2783	9.14585	10.0002	
PLEKHJ1	nan	9.2825	8.4667	8.5652	8.4931	9.0054	
HAT1	nan	10.1402	10.135	9.8178	8.6096	9.4549	
TERT	nan	6.63925	6.5014	6.3921	7.43425	6.2907	
G3BP1	nan	11.0406	11.1023	10.8236	10.0243	10.5622	
SNX13	nan	8.04565	8.0848	7.9563	7.98125	7.6087	
PAK4	nan	9.0485	9.1886	8.8104	9.1431	9.3348	
TPD52L2	nan	7.7741	7.7794	7.7511	7.89655	7.7997	
DPH2	nan	7.8698	7.8743	7.8971	7.44495	7.6337	
PIH1D1	nan	7.396	7.6288	7.8695	8.2252	7.7977	
PRKCQ	nan	5.78975	5.8602	5.7958	6.25985	5.9949	
SNX6	nan	10.8731	10.9425	10.8785	10.8417	10.8712	
EED	nan	8.35855	7.918	7.9937	7.29365	7.7941	
SHB	nan	7.87605	8.3925	7.4836	7.419	7.3267	
UTP14A	nan	9.6463	9.794	9.6796	9.46045	9.1137	
WIPF2	nan	8.93305	9.3537	9.1816	9.49135	9.3933	
NENF	nan	11.0679	11.2095	11.1726	11.2316	11.2646	
TSEN2	nan	9.25245	9.1232	8.8062	8.5441	8.767	
RPN1	nan	12.5419	12.4262	12.1644	11.7146	12.1644	
SUV39H1	nan	8.4455	8.3276	8.199	7.2238	7.9314	
C2CD2L	nan	4.41535	4.4032	4.697	4.7411	4.6433	
LYPLA1	nan	10.352	10.3248	10.3846	9.8278	9.6594	
BIRC2	nan	8.5116	9.2447	9.0	8.4958	9.0757	
GABPB1	nan	9.06685	8.4997	8.4387	7.9601	8.3631	
MAP2K5	nan	8.8495	7.2952	7.4201	8.34145	8.0641	
POLR2K	nan	10.8417	10.936	10.576	9.87805	10.2084	
PTK2B	nan	6.5759	6.6119	6.5587	7.0345	7.0014	
PUF60	nan	12.7454	12.7996	12.6669	12.7823	12.7636	
DHRS7	nan	10.8827	10.6491	10.9489	11.2423	11.1513	
PAF1	nan	8.98505	8.9405	9.0291	9.16025	8.8367	
ARID5B	nan	5.9688	6.8606	5.9949	5.8358	5.8506	
POLR1C	nan	8.83035	8.902	8.8593	8.22525	8.6012	
PAK1	nan	5.96855	5.8946	6.2526	6.11315	6.2778	
RUVBL1	nan	11.3467	11.3921	11.1542	10.5849	11.0307	
AKT1	nan	9.8652	9.851	9.9069	10.1957	10.086	
CDC42	nan	11.3087	11.2986	10.9394	10.3514	11.2043	
IGHMBP2	nan	5.5623	5.6957	5.6488	5.61745	5.4234	
SENP6	nan	8.91135	8.9439	9.1275	9.54215	9.109	
ADO	nan	9.67145	6.7341	6.8522	7.1239	6.8958	
HSPB1	nan	12.7644	12.9144	12.8594	13.0934	13.0621	
EBP	nan	8.2109	8.4617	8.6318	10.2764	8.6994	
TCTN1	nan	7.3995	7.3839	7.5145	7.8823	7.7177	
AKR7A2	nan	10.785	10.839	10.6654	11.1126	10.9583	
CASK	nan	7.69515	7.5905	7.7011	8.391	8.3455	
PPP2R5E	nan	7.9498	10.0536	10.0455	9.8373	9.5751	
RRP8	nan	6.75345	6.6242	6.9776	6.95565	7.1749	
LAMA3	nan	5.75865	6.001	6.1418	6.26085	6.4293	
PIK3C3	nan	7.74385	7.9352	7.8622	8.1757	7.9562	
BHLHE40	nan	7.14145	7.2192	6.9938	8.38055	7.0705	
CCNE2	nan	5.70735	5.7983	5.5854	4.246	5.1269	
BDH1	nan	4.4397	4.4677	4.3316	4.8096	4.5294	
FEZ2	nan	6.98085	7.1563	7.2303	7.3737	6.969	
IKBKAP	nan	9.06135	8.7244	8.9853	9.1578	9.2518	
SH3BP5	nan	8.44385	8.5522	8.5865	8.649	8.3321	
PPP2R5A	nan	9.8197	9.8459	9.7797	10.0166	9.9243	
SGCB	nan	7.3784	7.644	7.3261	8.9066	7.5656	
EML3	nan	7.54995	7.4351	7.7084	8.16585	7.8995	
ENOPH1	nan	10.6663	10.5062	10.4749	10.2722	10.4227	
BIRC5	nan	12.3264	12.477	11.912	10.8468	11.7593	
CNOT4	nan	6.77915	6.5288	6.6857	6.53815	6.6022	
EPRS	nan	10.9076	10.8629	10.9273	10.7531	10.7408	
SNAP25	nan	7.6906	7.6045	7.3814	7.1856	7.6753	
JMJD6	nan	11.8857	11.9314	12.0114	11.9066	11.8605	
PAX8	nan	3.85425	3.9344	4.0228	4.65965	4.3411	
CBLB	nan	6.76135	6.8887	6.9577	8.13	7.1302	
SLC35F2	nan	8.4576	8.529	8.3296	8.05095	8.34	
ANO10	nan	6.8264	6.8606	7.0657	7.77345	7.3086	
PDS5A	nan	8.81335	9.0054	8.6744	9.17065	8.715	
DFFB	nan	5.70095	5.5007	5.5484	5.4317	5.2055	
STUB1	nan	12.1231	12.2487	12.2713	12.5224	12.5346	
PGAM1	nan	12.7351	12.7336	12.5044	12.3962	12.5358	
TGFB3	nan	4.4631	4.3873	4.2912	4.30365	4.2656	
BAD	nan	9.0702	9.1997	9.1879	9.1988	9.5336	
XBP1	nan	8.32485	8.3714	8.193	7.9373	7.8608	
NMT1	nan	7.83475	8.0388	8.1778	8.2426	8.2538	
PSMD10	nan	9.91705	10.0929	9.6997	10.2673	10.2412	
ARFIP2	nan	9.7589	9.8929	10.001	10.5151	10.1571	
RAB11FIP2	nan	8.34975	8.4429	8.5453	8.75995	8.4829	
FPGS	nan	7.99625	8.1237	8.2455	9.1325	8.6845	
STAMBP	nan	9.73855	9.8834	9.8931	9.8171	9.9146	
PRKX	nan	6.91655	6.6886	7.0308	6.98995	7.1517	
RNH1	nan	10.4892	10.4551	10.4384	10.9351	10.9231	
ATG3	nan	8.9994	8.8755	8.4002	8.571	9.0147	
FAH	nan	8.2336	8.693	8.796	9.17465	8.5787	
NCK1	nan	8.66355	8.715	8.3817	8.3956	8.4715	
PLP2	nan	8.97005	9.7943	9.5315	8.76005	9.3822	
CFLAR	nan	8.3363	8.2828	8.4124	7.7886	8.6335	
SOX4	nan	6.7952	6.8769	6.79	7.75035	7.4153	
HEATR1	nan	10.4949	10.4006	10.2126	10.3607	10.4145	
TESK1	nan	8.1755	8.1339	8.0614	7.9391	8.3117	
HN1L	nan	9.43955	9.4063	9.3645	9.0892	9.1347	
WDR7	nan	6.4974	6.6662	6.8308	6.84675	7.1311	
AKAP8	nan	7.90495	8.0096	7.873	8.25145	8.1401	
RRAGA	nan	9.3409	9.2822	9.5801	9.9728	9.5711	
ELOVL6	nan	8.08255	8.271	8.5846	10.6929	8.7561	
SLC1A4	nan	5.3589	5.4538	5.1043	4.89285	5.6738	
ACBD3	nan	7.17805	7.1903	7.2338	7.5168	7.3814	
GRWD1	nan	8.55425	8.693	8.3879	7.51355	8.5522	
PMAIP1	nan	6.4121	6.2403	6.2747	5.73825	6.0134	
STAT1	nan	9.5324	9.6212	9.5881	8.62595	9.5123	
FOXJ3	nan	8.3538	8.3117	8.3863	8.18305	7.9932	
TWF2	nan	8.8171	9.0122	9.1255	9.70495	9.8825	
HDAC6	nan	8.2974	8.4139	8.5262	9.78035	8.763	
MTERFD1	nan	10.6299	10.6352	10.4227	9.27175	10.4551	
CCND1	nan	6.7105	6.851	6.638	6.8764	6.6188	
CHIC2	nan	6.6501	6.8108	7.0341	6.94385	7.0023	
PXN	nan	10.9878	10.9581	11.2435	11.1975	11.3287	
USP7	nan	7.5443	7.2014	7.1732	7.14015	6.9613	
NOSIP	nan	8.4918	9.0	8.2831	8.1009	8.5302	
PHKB	nan	8.43975	8.6196	8.6335	9.40065	9.5091	
DLD	nan	12.014	11.8397	11.7923	11.7622	11.912	
NFKBIB	nan	7.6439	7.6844	7.8364	8.5313	8.0141	
CASC3	nan	9.11735	9.328	9.4458	9.85485	9.3963	
IDE	nan	6.5654	6.4618	6.6188	6.46935	6.4618	
CD40	nan	10.0109	8.7775	8.4002	8.2031	9.044	
MLEC	nan	12.5914	12.6669	12.5878	13.0616	12.7996	
GLI2	nan	5.95055	5.7748	5.9069	5.9516	5.539	
PRPF4	nan	9.43695	9.2771	9.0612	7.64525	8.4997	
MELK	nan	11.3909	11.4999	11.3392	9.4227	10.6818	
USP22	nan	12.8048	12.7895	12.7305	12.4874	12.7895	
DAXX	nan	8.18655	8.211	7.94	7.64575	8.0848	
TMED10	nan	11.6306	11.6462	11.5231	11.7421	11.9629	
CHERP	nan	8.40905	8.4177	8.4984	8.7156	8.7745	
SMAD3	nan	10.4235	10.4598	10.8629	11.5146	10.9825	
OXA1L	nan	12.6435	12.7694	12.8252	13.1687	12.9097	
PIK3CA	nan	7.8822	7.6939	7.6465	7.7176	7.8695	
SNX7	nan	9.40155	9.097	9.4735	8.9739	9.6159	
TRAPPC6A	nan	8.2744	8.3369	8.5763	10.1922	9.209	
ATP2C1	nan	8.1457	8.4124	8.4269	8.7283	8.3477	
CDCA4	nan	7.6835	8.0223	7.8421	6.75445	7.4419	
TBC1D9B	nan	7.99195	8.0069	8.0991	8.9263	8.5719	
USP14	nan	6.9173	6.7153	6.6768	6.73225	6.6526	
APPBP2	nan	6.97035	7.1447	6.5568	7.49655	7.0459	
CDC20	nan	13.1252	13.0621	13.0174	11.7332	12.4477	
NARFL	nan	8.26335	8.1266	8.57	7.7904	8.4313	
RPS6	nan	14.1191	14.1069	14.1069	13.8174	14.1996	
DDX42	nan	10.8015	9.0131	8.9849	8.71675	8.736	
ECH1	nan	12.4141	12.6274	12.5346	13.2472	12.9479	
HDAC2	nan	10.0317	10.1815	9.9932	10.0631	10.1632	
IKBKE	nan	5.1846	5.288	5.2134	5.8718	5.6609	
CCL2	nan	8.9768	8.928	9.1601	8.26685	9.1308	
DFFA	nan	8.9655	9.0786	8.7536	8.89375	8.8755	
MRPL19	nan	11.9855	11.9501	11.6462	11.5947	12.0231	
WDTC1	nan	6.79755	6.9557	7.2303	8.00955	7.4063	
PLSCR3	nan	8.387	8.5125	8.6641	8.68325	9.1284	
SUZ12	nan	11.0424	11.0111	10.9909	10.7406	10.6506	
CSNK2A2	nan	7.6767	7.9405	7.984	8.52405	7.8491	
H2AFV	nan	7.74695	7.2783	7.4627	6.7319	7.2192	
NUSAP1	nan	8.08285	10.1727	9.8679	8.621	9.4992	
TICAM1	nan	7.8293	5.9464	5.7105	6.35775	5.9613	
FAM69A	nan	10.1933	9.9838	9.9463	10.1607	10.2659	
KIAA0100	nan	8.23505	8.3396	8.4177	8.80015	8.3257	
PAICS	nan	8.7242	8.7131	8.452	8.2543	8.2091	
SRC	nan	8.1274	8.3007	8.4601	9.9861	8.1046	
BMP4	nan	7.9512	5.7594	5.9948	6.0158	6.2424	
CDK2	nan	9.1527	9.2219	8.7382	7.4534	8.6682	
EDN1	nan	11.1747	11.2303	11.2043	11.6782	11.4236	
XPO7	nan	9.97615	10.1133	9.6296	9.34245	9.6155	
FAIM	nan	8.64605	8.8647	8.6482	8.0171	7.973	
KIAA0494	nan	8.6914	8.902	9.062	9.2373	9.2662	
PXMP2	nan	8.9222	9.0355	8.9402	11.4137	8.6405	
SQSTM1	nan	13.7122	13.7514	13.9398	14.1294	13.9297	
HIF1A	nan	12.9692	12.9628	12.9753	12.8421	12.8803	
TIMM17B	nan	11.8376	11.8221	11.9872	12.0609	12.1574	
STXBP2	nan	6.8672	7.248	7.4153	7.54555	7.7931	
WRB	nan	7.3114	7.2674	6.7335	7.3595	7.2783	
ETFB	nan	11.5886	11.6294	11.6315	12.2493	12.1187	
MNAT1	nan	9.4116	9.4664	8.9736	8.73525	9.185	
CAMSAP2	nan	9.7268	9.3333	9.5801	9.2139	9.0496	
HPRT1	nan	11.4901	11.5674	11.3149	10.1476	10.5677	
ARNT2	nan	11.8228	11.1459	10.9062	10.0907	10.69	
RRS1	nan	9.63025	9.5772	9.7357	9.26195	9.606	
ADAT1	nan	8.4114	6.4293	6.8868	6.274	6.6448	
SPAG7	nan	10.3365	10.527	10.7554	11.3914	10.8383	
MAPK1IP1L	nan	9.7987	9.9828	9.8058	9.72795	9.7249	
SCAND1	nan	10.8105	10.983	11.0396	11.3264	11.0741	
MFSD10	nan	10.2249	10.4798	10.8353	10.2736	10.3123	
MSH6	nan	11.0333	10.9176	10.2356	9.90025	10.3316	
COPS7A	nan	11.1041	11.2435	11.1646	11.8388	11.4171	
UBE2C	nan	12.0846	12.0819	11.7712	9.94785	10.8086	
FIS1	nan	8.61705	8.767	8.8251	9.4027	9.5454	
HS2ST1	nan	5.7908	5.7378	5.7646	5.6878	5.5559	
NUDT9	nan	9.38415	9.3973	9.3682	9.6858	9.6178	
TXLNA	nan	10.8843	11.0111	11.2206	11.1313	10.8858	
CSRP1	nan	13.4188	13.1725	13.3014	12.6683	13.0276	
DNAJB1	nan	10.9746	10.8891	10.8086	10.6187	10.83	
METRN	nan	8.9103	8.5364	8.5649	8.37465	9.6997	
TOPBP1	nan	8.9723	9.031	8.6744	8.3874	7.9834	
ABCF1	nan	9.6044	9.6361	9.6301	9.68835	9.6296	
TCTA	nan	9.01585	8.3242	8.7444	8.89775	9.0556	
LGMN	nan	8.98845	8.97	8.8648	9.4225	8.9736	
TLK2	nan	8.74075	8.989	8.547	9.28965	9.047	
KIAA1033	nan	9.3744	9.4073	9.6421	10.0441	9.5865	
PTGS2	nan	8.88735	8.9245	8.7399	9.40055	9.3191	
DNAJB6	nan	11.117	10.8427	10.7549	10.8589	10.8799	
PLA2G4A	nan	11.2393	10.9439	10.6012	10.8138	11.4135	
MAT2A	nan	12.1733	12.0506	12.162	12.016	12.0819	
TLR4	nan	3.81955	4.4167	3.8279	4.0416	3.841	
HMGCS1	nan	12.0359	12.0732	12.4477	13.9491	13.1479	
MBTPS1	nan	7.71185	7.8331	8.2466	8.9444	8.3455	
SPRED2	nan	9.60035	9.4748	9.59	9.6581	8.955	
ZNF274	nan	7.6776	7.5656	7.6293	7.1041	7.5193	
CLIC4	nan	11.2937	11.1367	10.8957	11.1945	11.0719	
MAP7	nan	9.394	9.2934	11.2654	9.06475	9.1254	
CHAC1	nan	8.79735	8.5649	9.1659	8.5703	9.0871	
EIF4G1	nan	8.8708	8.8853	7.9563	9.22085	8.5465	
BTK	nan	3.6035	3.5081	3.4169	3.14895	3.414	
GNAS	nan	12.3689	12.6018	12.4795	12.5209	12.4041	
MYL9	nan	5.49605	4.99	5.3198	4.70115	5.1452	
TEX10	nan	8.2618	8.1105	8.2963	7.72215	8.2413	
PSMD2	nan	11.4452	11.6128	11.7096	11.5531	11.5374	
ZNF586	nan	5.82615	5.8007	5.561	5.61955	5.5091	
CLTC	nan	12.0522	12.2305	12.2248	12.5266	12.3016	
IKZF1	nan	3.5368	4.3182	4.1136	4.03895	4.271	
APBB2	nan	6.39695	6.2034	6.9499	6.45835	6.426	
HSD17B10	nan	11.1514	11.2245	11.2561	11.3909	11.5023	
RNF167	nan	10.1001	10.1279	9.9871	10.2174	9.9523	
STX1A	nan	9.24615	9.3822	9.4047	10.2276	9.8058	
ALDOA	nan	9.8119	10.1513	9.9652	10.2961	9.7046	
EPHA3	nan	4.50565	3.7916	4.6307	4.60615	4.7045	
STAT5B	nan	5.1373	5.4356	5.0751	6.3063	5.4144	
TXNDC9	nan	10.3036	10.2005	10.0078	9.0353	9.9065	
CCNA2	nan	9.91265	10.3679	9.6581	8.24895	9.0122	
VGLL4	nan	8.7336	8.7809	8.8505	8.48205	9.278	
CASP10	nan	6.01355	6.5962	5.6098	6.0622	6.0317	
SDHB	nan	12.0124	12.0114	11.8561	11.6533	11.8938	
ETS1	nan	6.48405	6.1233	6.1103	5.39635	6.1399	
YTHDF1	nan	7.94765	7.8763	8.2091	8.12785	7.7561	
FOXO4	nan	5.4254	5.3339	5.6889	6.71745	5.872	
LSM5	nan	12.6851	12.4795	12.3185	8.94525	12.0927	
TOMM34	nan	8.5837	8.7397	8.5999	8.21955	8.5384	
ZMYM2	nan	8.5872	8.2306	8.2963	8.4222	8.5343	
CHMP6	nan	5.6769	6.0284	5.9948	7.5756	5.7646	
KIAA0907	nan	8.7105	8.7921	8.796	8.92575	8.7985	
CASP7	nan	8.7835	8.3526	8.7108	8.7005	8.7311	
HK1	nan	6.9173	6.9253	6.8769	7.45515	6.8854	
PAPD7	nan	9.785	9.2122	8.945	8.6952	9.2173	
PIGB	nan	9.07945	9.114	9.3382	9.73135	9.6212	
CHEK2	nan	8.3342	8.4761	8.1127	7.1663	8.1127	
PLOD3	nan	10.2833	10.4623	10.2833	10.4483	10.251	
ACD	nan	8.62815	8.1935	8.4213	7.63675	8.0508	
TRAK2	nan	7.2453	7.2136	7.3748	7.6277	7.3998	
SUPV3L1	nan	9.55375	9.1739	8.9692	8.52155	8.8601	
VAPB	nan	8.1878	8.5085	8.0032	8.0875	8.0947	
GPATCH8	nan	9.5143	7.8971	7.4648	7.6029	7.5408	
HSPD1	nan	11.9124	11.8929	11.7593	11.5234	11.5475	
BUB1B	nan	10.0205	10.0255	9.7411	8.8641	9.6065	
TGFBR2	nan	7.06605	7.4082	7.0229	8.18865	7.4613	
MRPL12	nan	13.4366	13.6613	13.3999	13.0723	13.3236	
NOTCH1	nan	7.3633	7.223	7.4578	7.1496	7.3416	
PNP	nan	11.5951	11.7371	11.7412	11.8532	11.6402	
SHC1	nan	9.23715	9.566	9.2704	9.55845	9.5725	
ARPP19	nan	9.81215	9.7588	9.5417	9.3634	9.6938	
CEBPA	nan	6.32725	6.3328	6.3401	7.0126	6.7645	
PSMF1	nan	9.40205	9.6098	9.5007	9.5331	9.3198	
RTN2	nan	9.2824	9.4366	9.5554	9.6425	9.6368	
NPEPL1	nan	7.5581	7.5521	8.3367	9.41225	8.8226	
USP1	nan	7.7293	7.7683	7.4073	5.8197	6.5775	
RPA1	nan	11.6253	11.5515	11.6758	11.4576	11.7534	
SIRT3	nan	4.98135	5.1995	4.9437	6.0892	5.3883	
KLHDC2	nan	11.2351	11.3063	11.2014	11.6933	11.4539	
UBQLN2	nan	8.83375	8.7982	8.8747	8.81405	8.7482	
DMTF1	nan	7.5818	7.2726	7.3042	8.37575	7.4806	
SCARB1	nan	9.43355	9.4529	9.5489	10.1299	10.2051	
CLPX	nan	9.5625	9.5499	9.4509	9.6066	9.6001	
TPM1	nan	12.5127	12.5992	12.4265	12.1805	12.4561	
TM9SF2	nan	8.6875	8.6744	8.767	8.7461	8.2649	
TXNL4B	nan	8.1104	8.0793	8.0279	7.89635	8.3817	
ATF6	nan	8.05975	8.4442	8.3212	8.4178	8.3671	
PRR15L	nan	5.0458	8.1842	5.0719	6.96925	4.8624	
NUP88	nan	11.9247	11.9986	11.6643	11.3014	11.6258	
ST6GALNAC2	nan	5.46765	5.1858	5.4197	5.33495	5.5222	
ADH5	nan	10.5007	10.7113	10.5062	6.27455	10.25	
FUT1	nan	6.7485	6.0573	6.2996	5.5494	6.266	
GOLT1B	nan	11.7587	11.8561	11.3629	10.4553	11.0847	
PRUNE	nan	5.1357	5.6738	5.3544	5.3905	5.5541	
PPOX	nan	9.191	9.4882	9.593	8.99955	9.2601	
SYPL1	nan	11.7076	11.8109	11.8491	12.1063	11.9651	
CANT1	nan	11.2698	11.2654	11.3287	11.1955	11.4278	
ZNF451	nan	7.1784	7.4482	7.5408	7.56135	7.6003	
HOMER2	nan	7.2313	7.3261	7.3198	6.7472	7.0518	
RALB	nan	9.8747	10.0165	9.9535	10.1753	10.1228	
CLTB	nan	10.0485	10.0679	10.0819	10.1357	10.3289	
TRIM13	nan	7.78165	7.8642	7.7763	7.51495	7.8116	
FBXO7	nan	7.8909	7.8116	8.0576	9.05715	8.0069	
PHKA1	nan	9.13425	9.2704	9.1171	9.09235	9.0786	
CYCS	nan	11.3699	11.4575	11.2141	10.2833	11.0598	
PPARD	nan	5.1882	5.2659	5.3894	6.0323	5.6535	
ENOSF1	nan	6.7667	6.8731	6.8222	7.13375	6.851	
MAP4K4	nan	7.7721	7.5818	7.6557	8.0359	7.7186	
PAN2	nan	6.08625	6.2108	6.4668	5.58145	5.7691	
STAT3	nan	5.37945	5.4234	5.9597	6.41955	6.3822	
LIG1	nan	9.16045	9.1049	9.5151	9.0438	9.4098	
PPIC	nan	8.08785	8.3014	8.3714	8.6576	8.494	
EIF5	nan	11.4496	11.4048	11.2466	10.5631	11.2014	
GNB5	nan	8.3856	8.6108	8.5085	9.89715	9.3469	
GNAI1	nan	5.8529	6.6539	6.2907	6.8847	6.4343	
INSIG1	nan	7.9067	8.0508	8.4967	11.1219	9.2497	
DNMT3A	nan	7.24675	7.3517	6.696	6.7058	7.3471	
TM9SF3	nan	9.2833	9.1007	9.101	9.2519	9.0345	
CCDC86	nan	10.708	10.7458	10.5508	10.4619	10.7607	
HIST2H2BE	nan	6.6501	6.2835	6.5642	7.01825	6.7304	
S100A4	nan	13.0244	12.8759	12.8514	12.7262	13.0113	
SLC25A14	nan	7.0638	7.1955	7.2034	7.5549	7.2161	
KTN1	nan	10.9059	10.7686	10.9123	10.8569	10.517	
TBXA2R	nan	5.8679	6.1047	6.3142	5.92685	6.0807	
ARHGAP1	nan	9.97235	10.1467	10.199	10.2622	10.2191	
FBXO11	nan	5.5073	5.2134	5.105	5.0164	5.2447	
HERPUD1	nan	8.81185	8.9272	8.5837	8.62925	8.8275	
LPAR2	nan	5.558	5.6986	5.3547	5.4075	5.6618	
COASY	nan	7.98795	7.8844	8.0032	7.8508	7.8919	
RPL39L	nan	5.7082	5.5636	5.4075	4.6803	5.1252	
BPHL	nan	8.90185	8.8946	8.715	8.57375	9.5865	
RASA1	nan	7.35865	7.3604	7.3954	8.2395	7.4549	
ATMIN	nan	7.56925	7.6781	7.4851	7.1526	7.2969	
MAPKAPK3	nan	6.7429	6.784	6.6205	7.05565	7.1707	
CASP3	nan	8.97085	8.9181	8.913	8.76495	8.9005	
MBOAT7	nan	10.4669	10.6607	10.6784	11.2324	10.9318	
PNKP	nan	7.697	8.1204	8.2671	9.2924	8.9692	
PSME2	nan	11.4518	11.3518	11.4279	11.3112	11.6643	
NISCH	nan	6.7766	6.9018	6.9975	7.71455	7.1538	
SLC35A3	nan	6.0854	6.0317	6.3602	5.72725	6.0404	
CPSF4	nan	9.08655	9.0673	9.1592	9.43255	9.2938	
LSR	nan	5.4459	5.8444	5.5732	5.7176	6.0542	
COPB2	nan	10.5371	10.7303	10.5856	10.9081	10.5559	
MEF2C	nan	4.3217	4.5705	4.7449	4.55565	4.3956	
GADD45A	nan	8.71955	8.8953	9.3105	9.6105	9.4631	
KDM5A	nan	7.4257	7.4432	7.5965	8.01275	7.9297	
FAM63A	nan	5.912	6.1732	6.4232	8.2586	6.6747	
SMNDC1	nan	9.2878	9.4238	9.1967	8.67285	9.0526	
NUDCD3	nan	8.56665	8.6121	8.463	8.75045	8.5967	
RAB4A	nan	10.7176	10.8328	10.6607	10.8594	10.6476	
FGFR2	nan	7.0256	6.4008	6.3453	5.33695	5.5541	
IFRD2	nan	11.1206	11.3262	11.0899	10.5758	10.9772	
BACE2	nan	8.06485	8.1575	8.0755	8.26185	8.3805	
HMGCR	nan	8.05175	8.2122	8.4082	11.0442	8.8658	
LYN	nan	5.26305	5.1452	5.204	5.47505	5.0719	
