gene	0.04uM	0.12uM	0.37uM	1.11uM	10uM	3.33uM	
PCNA	13.8657	14.3828	14.4569	14.305	13.1268	13.558	
PHKG2	6.55455	6.1529	6.4073	5.7632	5.9458	6.0837	
ETV1	8.0789	5.8982	5.8067	6.2875	7.319	6.2877	
POLR2I	10.4565	10.5595	10.175	10.1213	9.3072	10.0346	
KDM5B	4.3475	5.3755	5.6246	6.1264	5.6246	4.9882	
PSMB8	7.77205	8.1256	8.2081	7.9925	8.8779	7.8871	
AKAP8L	6.27585	7.1077	6.767	8.2292	6.8956	7.0494	
COG4	7.73415	7.9765	7.7751	7.0203	7.6917	8.2402	
MCM3	11.2621	11.4512	11.6668	11.5814	10.1692	10.9376	
PLEKHJ1	8.1636	8.0218	8.4153	8.5271	8.3811	8.6585	
HAT1	7.73095	9.3813	9.301	9.2572	8.699	9.14	
TERT	7.00905	4.912	5.2197	5.3375	6.3744	6.401	
G3BP1	10.2666	11.2021	11.1062	10.9379	10.2024	10.722	
SNX13	9.37655	8.6982	8.0337	8.5412	8.42	8.1183	
PAK4	8.7326	8.1481	7.5413	7.7424	9.019	7.9559	
TPD52L2	8.6706	9.728	8.3788	10.1148	9.5975	9.8887	
DPH2	6.14285	7.4432	7.7322	7.2825	6.5642	6.8077	
PIH1D1	8.43395	6.6806	7.0624	6.9917	8.5248	6.9099	
PRKCQ	4.2971	4.5373	4.5614	4.6508	5.5574	5.2197	
SNX6	8.38925	8.8988	8.7733	8.8266	8.7266	8.4798	
EED	7.5718	8.1591	7.4413	7.7424	6.1921	6.8605	
SHB	8.1732	7.3752	8.9026	8.2838	10.1185	10.0497	
UTP14A	6.2231	7.1955	7.6539	6.6421	6.1911	6.8866	
WIPF2	9.0012	7.8552	7.0776	7.7334	7.2415	7.8178	
NENF	9.579	10.0942	9.8047	10.1607	9.9352	10.0684	
TSEN2	7.697	7.6698	7.8038	7.6293	7.4448	7.5809	
RPN1	13.3095	14.0712	14.2422	14.1757	13.847	14.3589	
SUV39H1	6.49535	6.6639	6.4756	6.4783	6.1173	6.1582	
C2CD2L	6.67685	5.1437	5.3292	5.4045	5.1492	5.7292	
LYPLA1	8.30125	9.1608	9.4529	9.3533	8.5375	8.7231	
BIRC2	8.67355	8.9976	9.301	7.8906	7.0519	8.7161	
GABPB1	8.30405	8.6209	8.8901	8.7467	7.9633	8.1357	
MAP2K5	8.16785	6.5034	6.6776	6.4776	7.3532	7.1391	
POLR2K	10.8818	11.1932	11.5534	11.1723	10.6347	10.4929	
PTK2B	6.81035	6.1985	6.7306	6.4635	7.1391	6.7742	
PUF60	12.5623	13.2676	13.2679	13.3129	12.8782	13.2679	
DHRS7	9.18485	9.833	9.0131	9.775	9.5146	10.029	
PAF1	8.88535	8.9726	9.9695	9.2713	10.2056	9.624	
ARID5B	9.90315	8.5084	8.8715	8.1237	7.7919	8.1528	
POLR1C	8.2093	8.5457	8.1638	8.781	8.4838	9.0917	
PAK1	6.57955	6.1682	6.3477	6.6239	6.6053	7.5685	
RUVBL1	10.2017	11.0285	11.0754	11.2389	10.2058	10.608	
AKT1	11.0662	11.4114	11.2768	11.3263	10.9596	10.9962	
CDC42	10.229	10.667	10.482	10.4599	10.2477	11.3677	
IGHMBP2	8.878	5.5824	6.0915	6.2807	6.0632	6.0542	
SENP6	8.81855	9.5736	8.957	9.4849	9.2424	8.3514	
ADO	7.0287	7.2034	7.0784	6.8541	6.6205	6.7267	
HSPB1	14.0128	14.8269	14.9984	14.6305	14.8269	14.6305	
EBP	4.51785	6.8991	6.7585	7.1949	7.9254	6.8781	
TCTN1	6.3696	5.7313	5.9545	5.8952	6.7688	6.6639	
AKR7A2	11.018	11.8983	11.5575	11.6088	11.4497	11.5461	
CASK	6.0492	7.8132	7.2862	7.4956	7.2005	7.0981	
PPP2R5E	9.92035	9.926	9.4884	9.6341	10.5845	10.7874	
RRP8	6.3245	6.0632	5.8861	5.5587	5.8068	5.9782	
LAMA3	5.7462	2.9897	2.6028	3.4597	7.259	2.9572	
PIK3C3	7.59275	7.7563	7.3438	7.1588	7.8915	7.6389	
BHLHE40	7.23845	6.8372	6.8795	6.1541	5.5162	5.9663	
CCNE2	6.12315	5.922	5.7245	6.8475	4.8377	5.3026	
BDH1	5.64055	5.4694	5.5636	6.0971	5.0663	5.3373	
FEZ2	4.51445	4.4065	5.3613	4.9492	4.4408	3.0498	
IKBKAP	8.7186	8.3172	7.871	8.257	8.0297	7.4192	
SH3BP5	5.8811	8.1889	8.2725	7.8559	8.1077	8.3414	
PPP2R5A	7.99725	7.6212	7.2136	7.6759	8.42	7.6848	
SGCB	9.41305	8.9917	8.6396	8.3043	7.7128	8.0532	
EML3	8.1577	7.8705	7.4931	7.2557	7.4873	7.2345	
ENOPH1	12.4332	10.0208	10.1834	10.1041	9.7099	9.6341	
BIRC5	11.3932	12.0723	11.6088	11.662	12.1715	11.2389	
CNOT4	7.1686	7.6091	8.2139	7.1683	7.1795	7.319	
EPRS	9.52565	10.4868	10.5952	10.5803	10.0158	10.1854	
SNAP25	7.0966	4.2995	4.4235	4.0247	4.53	4.7078	
JMJD6	8.19805	10.1824	10.0875	10.2157	10.1743	9.57	
PAX8	6.23095	4.311	3.7203	3.4336	4.0566	3.5835	
CBLB	9.0491	9.1832	8.9103	9.2812	9.3053	9.4616	
SLC35F2	4.86935	4.2897	4.1593	4.5755	4.079	4.5034	
ANO10	8.82545	8.3026	8.4584	8.4929	9.0598	9.0386	
PDS5A	8.98855	8.9467	9.1094	9.0283	8.8504	8.4397	
DFFB	6.6935	6.1495	6.178	5.6439	6.6639	6.5233	
STUB1	13.7509	12.8984	12.8984	12.612	13.1019	13.0646	
PGAM1	13.1263	13.2067	13.0646	13.237	12.5516	12.7473	
TGFB3	6.92825	5.5357	5.8861	5.8471	6.4536	6.9627	
BAD	8.83575	9.7725	10.7231	9.6091	9.4914	9.3988	
XBP1	9.7636	10.521	10.3488	10.5789	10.1111	10.2503	
NMT1	8.00525	7.1876	7.0357	7.666	8.2832	7.893	
PSMD10	8.09525	8.1063	8.2796	7.4289	7.8617	6.923	
ARFIP2	10.3893	9.033	8.5859	8.76	9.0704	8.593	
RAB11FIP2	6.98965	6.4506	7.2158	7.1031	7.4211	7.3382	
FPGS	8.99945	7.9371	7.6519	7.3684	8.0081	7.5333	
STAMBP	8.12185	8.3603	8.6707	8.2992	7.5499	8.2711	
PRKX	5.1471	6.1113	5.8009	5.7007	6.7977	6.3298	
RNH1	11.1961	11.1552	10.5583	11.8983	11.7792	11.6836	
ATG3	7.5169	9.6027	9.8544	9.5633	9.0306	9.5633	
FAH	6.278	6.8667	7.3792	7.0587	7.2418	7.1997	
NCK1	9.19895	10.3666	10.6007	10.2409	10.1824	9.2993	
PLP2	8.86335	8.4397	8.8566	8.7987	8.8184	9.6165	
CFLAR	7.9164	8.2109	7.94	8.7199	7.5628	7.7374	
SOX4	7.0263	9.0171	7.6449	7.9386	8.298	8.4353	
HEATR1	9.7692	9.3927	9.8047	8.9531	8.6744	9.3072	
TESK1	9.0137	9.5485	9.5059	9.2424	10.0365	9.9653	
HN1L	8.42635	8.5221	8.7104	8.8594	7.5361	8.3405	
WDR7	7.5261	6.7306	6.7267	7.0519	8.1928	7.2116	
AKAP8	9.3368	7.4735	7.4924	7.1263	7.6459	7.3262	
RRAGA	10.1759	9.7188	9.6112	9.9043	9.9137	9.8866	
ELOVL6	7.2622	6.7068	6.5085	7.0063	7.5438	6.8667	
SLC1A4	6.0669	6.1348	7.2992	6.0714	5.9334	6.5369	
ACBD3	8.24745	8.0526	7.6132	7.9026	8.3172	7.5311	
GRWD1	7.00665	7.356	7.7282	6.8073	6.6484	7.7151	
PMAIP1	5.74925	6.6985	7.1078	6.9501	6.299	7.0324	
STAT1	9.5545	10.4793	10.2664	10.0497	9.061	9.8156	
FOXJ3	8.72245	8.5716	8.6958	8.6157	8.6817	8.6089	
TWF2	9.7692	10.6272	10.3532	10.667	10.4316	10.8632	
HDAC6	7.9104	7.1683	7.0432	6.9741	7.9253	6.5948	
MTERFD1	9.1539	11.4963	11.5175	11.0873	10.9108	11.0723	
CCND1	6.28045	7.5361	6.6799	7.1694	6.8631	5.9458	
CHIC2	6.5401	8.4185	8.3514	8.5462	8.0511	8.6273	
PXN	10.7981	11.3354	10.9853	11.2021	11.2318	11.486	
USP7	6.29045	6.0971	5.7734	6.0118	5.0926	5.3649	
NOSIP	9.62765	7.5685	8.6525	8.378	8.5	8.3119	
PHKB	8.7819	8.0347	6.9777	6.8386	6.7068	6.7422	
DLD	11.507	11.6939	12.2306	11.5113	11.2276	11.5838	
NFKBIB	5.58675	6.7477	6.4845	6.4322	6.6055	6.2845	
CASC3	10.2724	9.0306	9.0737	9.0943	8.957	8.7389	
IDE	5.63435	5.3215	5.4575	5.6574	4.6565	4.8948	
CD40	9.78015	8.669	9.192	8.1419	9.9455	10.0583	
MLEC	12.0781	12.6202	12.5895	12.4425	12.5055	12.3163	
GLI2	6.07955	5.2326	5.4456	5.4665	5.8475	5.5698	
PRPF4	7.10365	7.7069	7.3248	7.3991	6.7439	7.3952	
MELK	10.6382	10.6731	10.7885	10.175	9.5314	9.9344	
USP22	12.0454	13.0715	13.237	13.2679	12.746	12.9027	
DAXX	11.0789	8.4024	9.0949	8.821	8.7706	8.9493	
TMED10	11.4121	11.9358	11.9822	11.6899	11.5417	11.6939	
CHERP	8.38905	8.1183	8.768	8.2138	8.5295	8.781	
SMAD3	7.55155	8.8783	8.0949	9.4412	8.4519	7.811	
OXA1L	10.4273	11.3654	11.7037	11.3804	11.8477	11.4651	
PIK3CA	9.90345	9.1203	9.3484	8.7495	9.6035	9.2609	
SNX7	9.94875	10.2157	10.2517	10.4169	11.0223	10.6212	
TRAPPC6A	8.19085	7.6897	7.7131	7.6373	9.1215	8.1925	
ATP2C1	10.3837	10.8052	10.4063	10.6791	10.5012	10.071	
CDCA4	6.19655	6.8727	6.9916	6.8147	6.4139	6.5	
TBC1D9B	7.51645	6.7306	8.3646	6.2394	8.0271	8.0149	
USP14	7.22385	7.2344	6.4536	7.1997	7.3447	6.8167	
APPBP2	4.48775	5.4419	5.5913	5.4981	5.6439	5.6657	
CDC20	13.373	14.4799	14.0495	14.2422	14.1323	13.4158	
NARFL	7.2635	7.4484	6.8074	6.7089	7.5619	7.3952	
RPS6	14.5928	15.0	15.0	15.0	15.0	15.0	
DDX42	7.355	7.3899	7.4427	7.5789	6.5287	7.2005	
ECH1	10.5943	10.9312	11.2389	11.0495	12.0217	11.3911	
HDAC2	10.0552	10.1998	9.911	9.8418	9.5005	9.2546	
IKBKE	6.9404	4.5659	4.564	4.7969	4.4869	4.1139	
CCL2	8.16365	7.0679	7.011	7.0819	5.7494	7.1031	
DFFA	9.526	8.6498	9.3102	9.0363	9.7976	9.3883	
MRPL19	10.1273	11.5933	11.5981	11.141	10.7874	11.2318	
WDTC1	9.37565	7.859	8.4965	8.7507	9.4786	8.7148	
PLSCR3	9.1376	10.2664	9.7866	9.5444	9.775	9.7593	
SUZ12	10.0676	9.7353	10.3801	10.3037	10.1863	10.5602	
CSNK2A2	5.53345	6.1985	6.0786	6.4845	7.2787	7.4453	
H2AFV	9.3059	8.8021	9.0535	8.8072	8.4965	8.6376	
NUSAP1	10.3622	10.722	10.7454	10.6268	11.2655	10.4328	
TICAM1	6.12185	6.2541	6.55	6.6537	6.2339	6.6985	
FAM69A	10.5194	10.9539	11.075	10.6574	11.0665	11.2228	
KIAA0100	6.49175	7.992	8.0972	8.362	7.6689	8.1357	
PAICS	6.7293	7.1586	7.0432	7.6209	5.6674	6.0251	
SRC	6.7318	5.2687	4.3137	6.218	4.587	4.079	
BMP4	7.53235	6.2773	6.3705	6.6239	7.3382	8.4185	
CDK2	8.2972	9.2091	9.2048	9.3152	8.5444	9.3791	
EDN1	10.1744	10.4063	9.7405	9.8675	8.7797	9.4224	
XPO7	8.72165	9.7239	10.3173	9.8764	10.0052	9.7214	
FAIM	8.1955	9.6196	8.9414	8.9171	9.6793	9.6805	
KIAA0494	8.62085	9.1884	9.3761	9.4069	9.2763	9.3343	
PXMP2	11.0164	9.2401	9.2424	9.1293	8.6029	8.829	
SQSTM1	12.6222	13.0337	13.181	13.7254	14.1757	13.8513	
HIF1A	12.8528	13.6226	13.8216	13.5341	13.2025	13.4273	
TIMM17B	9.6545	9.3719	9.3178	9.3448	9.755	9.5146	
STXBP2	5.16425	3.8684	3.7066	3.5498	3.4092	4.0362	
WRB	7.94325	7.5628	7.7106	7.6725	7.1414	7.4664	
ETFB	9.39345	10.0754	9.6573	9.5143	9.8047	10.0169	
MNAT1	7.90045	7.8138	7.7615	7.632	7.3357	6.6083	
CAMSAP2	9.9408	9.5039	9.3072	9.3999	10.4403	10.6197	
HPRT1	8.71255	10.0365	10.0265	9.7484	8.1696	9.0943	
ARNT2	12.3904	12.1242	12.6369	11.8655	12.8278	12.6702	
RRS1	8.453	8.724	8.4826	8.9944	7.7061	8.0936	
ADAT1	7.4636	5.9213	6.2538	6.1062	6.7477	6.5621	
SPAG7	9.5781	9.6	9.6208	9.3837	10.0785	9.8977	
MAPK1IP1L	8.4844	8.982	9.1485	8.829	8.4407	9.1203	
SCAND1	10.476	10.9925	11.2459	11.8583	11.4231	11.4372	
MFSD10	8.92345	10.1909	9.4792	9.6614	10.3367	9.1532	
MSH6	9.6673	9.5039	10.2058	10.6031	9.3207	10.0989	
COPS7A	10.623	10.2983	10.595	10.1293	10.5692	10.4769	
UBE2C	12.1567	11.9895	11.9587	11.812	11.8496	11.0402	
FIS1	9.51095	8.5306	8.2827	8.0316	8.8525	8.3788	
HS2ST1	5.4116	5.5357	5.6111	5.1205	5.27	5.9234	
NUDT9	8.1449	8.5412	8.168	8.3517	8.6707	8.7766	
TXLNA	10.2302	12.2476	12.2476	12.0949	11.6784	11.662	
CSRP1	12.8255	13.558	12.9843	12.9547	12.1775	12.3978	
DNAJB1	10.3053	10.5854	10.7125	10.6697	10.7105	10.3438	
METRN	9.3439	8.7056	7.5362	7.8644	7.7992	7.8174	
TOPBP1	7.89445	8.7027	8.9467	8.705	8.6118	8.9714	
ABCF1	10.8821	10.3388	10.3622	10.482	11.0348	11.1011	
TCTA	10.2575	10.6007	10.5854	9.7	10.009	10.1526	
LGMN	9.3909	9.4792	8.9831	9.0894	8.8605	8.1608	
TLK2	8.38855	8.191	7.8751	8.5244	8.7467	9.3314	
KIAA1033	3.87285	8.3291	8.5248	5.0985	8.3531	8.6067	
PTGS2	8.05955	3.1368	3.0753	8.51	2.2506	2.9297	
DNAJB6	10.7341	11.3891	11.2228	11.2577	11.9164	11.1062	
PLA2G4A	10.588	10.5864	11.0062	11.1011	11.5838	11.6309	
MAT2A	11.5933	12.1523	12.2594	12.3954	12.6908	12.5876	
TLR4	7.1944	7.014	7.1178	7.7652	6.1724	6.8868	
HMGCS1	12.129	12.5841	12.8694	13.2198	14.7868	14.2422	
MBTPS1	7.9612	8.1977	8.2855	8.4487	8.4457	8.1475	
SPRED2	9.65965	9.7239	9.5532	9.7353	10.1177	10.0205	
ZNF274	7.38925	7.8204	7.6658	7.8411	7.0679	7.6175	
CLIC4	13.7863	14.7868	14.7868	14.7868	14.6305	14.8651	
MAP7	5.0151	4.596	4.1593	3.8361	4.7078	4.6792	
CHAC1	9.59565	10.6932	10.7781	8.8026	10.2691	10.2134	
EIF4G1	9.9281	9.1817	8.1977	9.8005	9.0535	9.8047	
BTK	4.206	4.3055	4.2394	4.0307	4.351	3.9743	
GNAS	13.2904	13.7254	13.4784	13.8216	13.379	13.3278	
MYL9	12.18	13.3269	13.6382	13.6747	13.0832	13.5902	
TEX10	9.51265	7.0876	7.1297	7.1297	7.0895	7.3447	
PSMD2	12.3299	12.9547	13.1319	13.2676	12.797	13.1579	
ZNF586	8.73405	5.245	5.5651	5.5998	5.8366	6.5894	
CLTC	12.1973	12.3635	12.1969	12.4371	12.1523	11.7161	
IKZF1	8.09575	3.4863	3.7441	3.6045	4.5248	4.1313	
APBB2	7.5419	6.3144	6.9093	6.5609	7.7018	9.0396	
HSD17B10	8.0346	8.8863	8.6811	8.6748	8.51	8.2329	
RNF167	10.6942	11.4393	10.9596	10.7454	11.1873	11.0411	
STX1A	9.11055	8.6154	9.0363	9.9087	9.624	9.1049	
ALDOA	9.87345	11.2707	10.4541	10.6511	9.543	9.6573	
EPHA3	4.924	5.2083	5.6075	4.8948	5.0324	6.1388	
STAT5B	6.01205	6.6981	5.407	5.5052	5.6301	4.8115	
TXNDC9	6.62865	5.2687	7.5067	7.4146	4.6049	6.4651	
CCNA2	10.5302	10.6841	10.679	10.4793	9.6987	9.8384	
VGLL4	9.326	9.2675	8.8301	9.0099	9.7641	9.1884	
CASP10	7.5981	5.9457	5.5383	5.5204	7.4427	7.412	
SDHB	11.5239	12.1969	12.302	12.0723	11.5113	11.8084	
ETS1	6.701	7.1955	7.5499	7.992	7.8736	7.4656	
YTHDF1	6.16985	7.4943	6.9302	7.7964	7.1433	7.3583	
FOXO4	6.8936	6.2798	6.1026	6.6833	7.1647	6.2089	
LSM5	11.708	12.1314	12.6702	12.2886	12.52	12.2217	
TOMM34	8.5261	9.2091	9.1829	9.6133	9.8461	9.4914	
ZMYM2	6.6754	7.259	6.9779	6.9364	6.635	6.8174	
CHMP6	5.96	5.3885	5.3823	5.8009	4.9711	5.7744	
KIAA0907	8.4272	8.1035	8.8156	8.7079	8.5412	8.522	
CASP7	6.33985	6.8102	6.6421	7.1683	6.1639	6.6869	
HK1	8.7372	8.5099	8.0031	8.4274	8.1578	8.0325	
PAPD7	9.44685	10.595	10.6841	10.4037	12.0265	11.6594	
PIGB	9.79	7.92	8.0867	8.1431	8.3902	8.3151	
CHEK2	6.91035	7.4649	7.6293	7.6907	7.5185	7.0534	
PLOD3	12.335	12.8708	12.9547	12.7473	13.0337	12.9843	
ACD	7.3497	8.9753	8.5788	7.9712	9.1242	8.0067	
TRAK2	8.17095	7.9668	8.0923	8.587	8.321	8.1929	
SUPV3L1	10.4176	10.1471	10.8609	10.5289	11.5814	11.8477	
VAPB	6.99955	7.0562	7.2783	7.3118	6.4536	6.7742	
GPATCH8	7.0953	6.1921	6.3784	6.9302	6.6806	6.2256	
HSPD1	9.5783	10.4403	10.5506	10.8808	9.4501	9.8306	
BUB1B	10.6507	10.675	10.3284	10.4769	10.9853	10.7401	
TGFBR2	7.5409	7.8806	7.8084	8.6256	8.2878	8.3847	
MRPL12	10.9373	11.5972	11.6782	11.4767	10.9185	11.4284	
NOTCH1	8.56915	7.5405	8.2938	8.5815	9.0926	9.0163	
PNP	7.71035	8.8655	8.482	8.8343	8.4515	8.0595	
SHC1	9.3345	7.8885	8.9536	8.0248	9.4395	8.979	
ARPP19	9.17085	8.8018	8.5626	8.1849	8.4437	8.5859	
CEBPA	3.92965	2.2506	2.7607	2.9297	2.6093	2.4762	
PSMF1	8.5362	8.8724	7.8697	8.34	8.8863	8.1767	
RTN2	9.9917	10.2923	10.7086	9.3971	11.2389	11.4231	
NPEPL1	7.0867	7.2695	7.2345	6.923	7.7218	7.5675	
USP1	8.1901	8.2258	8.1553	7.487	6.1061	6.635	
RPA1	11.0987	11.4775	11.4393	11.4372	11.0929	11.2941	
SIRT3	5.75115	4.0336	4.351	4.4413	5.2891	4.4775	
KLHDC2	9.85045	10.2189	10.3072	9.9152	10.447	10.4599	
UBQLN2	7.8431	8.4623	8.2419	8.2934	8.2963	8.359	
DMTF1	6.81135	6.7888	7.1766	5.4694	7.3662	5.526	
SCARB1	6.2638	6.1582	6.4322	6.8947	6.7951	7.0624	
CLPX	8.0882	7.1439	7.177	7.4603	7.4448	6.9749	
TPM1	13.5564	14.2422	14.1323	13.7861	11.9993	13.1319	
TM9SF2	7.10705	8.5663	8.4723	8.7507	8.5698	7.8644	
TXNL4B	7.8891	6.3817	6.7813	6.0056	6.883	7.067	
ATF6	8.956	8.2167	8.5221	8.3321	8.4802	8.1357	
PRR15L	5.25595	4.1753	4.873	4.857	5.232	4.8839	
NUP88	11.0893	10.9763	10.8903	10.8179	10.2503	10.5742	
ST6GALNAC2	5.6012	5.0057	5.22	4.6668	5.0853	4.8839	
ADH5	10.4965	11.5341	11.6194	11.4963	10.9329	11.1803	
FUT1	5.83985	5.8314	5.1782	5.3807	6.8131	6.5182	
GOLT1B	10.527	11.0495	11.5048	11.3534	11.1296	10.6272	
PRUNE	8.5289	4.001	3.6633	3.5023	3.9398	3.7401	
PPOX	8.88075	8.7188	8.3414	8.7953	9.4575	9.2514	
SYPL1	12.739	13.0115	13.0528	13.0115	13.6542	13.2709	
CANT1	10.3576	10.7021	11.1998	11.0402	11.0062	10.8889	
ZNF451	8.45865	8.8655	9.4299	9.2704	9.779	9.2081	
HOMER2	6.9737	7.1251	6.4903	6.7979	6.7688	7.2136	
RALB	10.3885	10.0305	9.9663	9.987	9.6888	9.8461	
CLTB	9.58705	10.3172	10.7185	9.8587	10.6007	10.677	
TRIM13	6.85715	6.9813	6.2705	6.6395	7.4686	7.2445	
FBXO7	9.44035	9.3697	9.1515	9.2237	9.3586	9.0151	
PHKA1	5.3797	4.7547	4.4842	5.2443	5.132	5.4456	
CYCS	10.5115	10.4333	10.6502	10.4403	9.8047	10.4316	
PPARD	9.2037	8.2702	7.7992	8.0684	8.5444	8.4102	
ENOSF1	3.1991	4.0869	4.1291	3.6223	3.3784	3.5458	
MAP4K4	8.6243	8.7994	8.8822	9.0386	9.3454	8.7419	
PAN2	3.87835	6.0312	5.3906	4.1701	6.106	3.238	
STAT3	4.8193	3.3741	3.3784	4.9375	3.8941	4.2897	
LIG1	8.5187	8.3649	8.3173	8.0877	7.011	7.9195	
PPIC	11.2758	11.6169	11.4284	11.4091	11.0097	11.0834	
EIF5	8.73125	10.1339	10.1998	10.2056	9.0386	9.4744	
GNB5	7.4101	7.0592	7.2257	7.2445	8.4958	8.5575	
GNAI1	5.21985	4.6201	4.9307	5.2083	4.4744	4.6672	
INSIG1	10.6614	11.8477	11.8758	12.2594	13.8216	12.6862	
DNMT3A	8.4759	8.3043	8.7963	8.8715	9.7158	9.6091	
TM9SF3	8.3108	9.2081	9.4924	8.9207	8.9947	8.6285	
CCDC86	10.684	10.4236	10.3172	10.7874	10.2923	10.9312	
HIST2H2BE	6.6668	6.767	6.5233	6.6053	7.319	7.1736	
S100A4	11.6129	11.5264	11.2707	11.5724	11.6836	11.6194	
SLC25A14	6.5186	6.0142	5.7449	5.9334	5.5998	5.5824	
KTN1	10.8057	11.2173	11.1296	11.0411	10.5854	10.6841	
TBXA2R	8.30365	7.2217	6.8905	7.5436	7.4924	7.666	
ARHGAP1	10.809	10.768	10.5733	10.6914	10.681	10.9539	
FBXO11	5.97455	5.482	5.3026	4.9307	4.9654	5.204	
HERPUD1	9.20775	9.9653	9.9488	9.791	9.8866	9.911	
LPAR2	7.97275	6.8302	6.5609	6.3661	7.4903	7.7373	
COASY	6.20145	6.6566	6.8523	7.0351	6.5226	6.572	
RPL39L	4.30585	5.6179	5.4585	5.2191	4.8115	4.5796	
BPHL	9.7765	7.6312	7.893	8.0297	8.2012	9.2065	
RASA1	8.53245	8.8724	8.5491	8.5716	8.9837	7.5185	
ATMIN	6.875	6.8756	6.8288	7.259	6.8288	6.7306	
MAPKAPK3	5.71215	7.7512	7.2912	6.8174	6.6937	7.7683	
CASP3	8.0789	8.6555	8.9141	8.5764	9.0775	8.8753	
