gene	3hr	24hr	
CASK	6.042	6.2128	
PPP2R5E	9.6985	10.1906	
RRP8	7.1946	7.3257	
LAMA3	4.5913	5.5481	
PIK3C3	6.1368	6.2352	
BHLHE40	5.7236	5.47	
CCNE2	4.5812	4.0465	
BDH1	5.5054	5.8237	
FEZ2	4.7279	5.1045	
IKBKAP	8.946	9.1572	
SH3BP5	6.4286	6.34	
PPP2R5A	10.2897	10.898	
SGCB	5.8108	5.4644	
EML3	8.6212	8.3007	
ENOPH1	11.52	11.595	
BIRC5	11.2249	11.9148	
CNOT4	7.1607	7.6678	
EPRS	10.8462	10.9064	
SNAP25	10.5711	4.1891	
JMJD6	11.0643	11.7531	
PAX8	3.8475	3.5896	
CBLB	5.4959	5.4633	
SLC35F2	8.8541	8.7111	
ANO10	6.5652	6.8436	
PDS5A	9.0683	9.3296	
DFFB	6.8144	6.928	
STUB1	12.5385	13.432	
PGAM1	11.8601	12.3622	
TGFB3	9.8555	10.1314	
BAD	9.2979	9.2089	
XBP1	11.6425	12.7773	
NMT1	6.7842	7.0443	
PSMD10	6.4742	8.0997	
ARFIP2	11.4906	11.311	
RAB11FIP2	6.5785	6.9598	
FPGS	8.1482	8.318	
STAMBP	8.7978	8.8348	
PRKX	6.4627	5.5561	
RNH1	10.1448	10.9862	
ATG3	9.3346	8.9971	
FAH	8.3276	8.4074	
NCK1	8.8228	9.0027	
PLP2	6.9467	7.656	
CFLAR	6.7383	7.22	
SOX4	7.6331	7.7619	
HEATR1	9.1837	10.8605	
TESK1	9.0966	8.5692	
HN1L	10.4498	10.7893	
WDR7	6.2693	6.4353	
AKAP8	7.7381	8.2012	
RRAGA	8.428	8.0613	
ELOVL6	9.21	8.7332	
SLC1A4	6.0099	5.9625	
ACBD3	8.5663	8.3524	
GRWD1	7.809	8.5194	
PMAIP1	5.9618	5.2359	
STAT1	7.4458	6.9265	
FOXJ3	8.827	8.6035	
TWF2	9.3783	9.3486	
HDAC6	6.0275	7.2918	
MTERFD1	8.7481	6.8895	
CCND1	6.4476	6.2321	
CHIC2	7.7131	7.2963	
PXN	9.7793	9.7307	
USP7	8.1363	8.0035	
NOSIP	7.7343	8.627	
PHKB	8.4016	8.0085	
DLD	12.6737	12.8984	
NFKBIB	7.775	7.7523	
CASC3	11.9457	12.2663	
IDE	5.7594	5.7428	
CD40	8.4797	7.5883	
MLEC	10.9788	11.2426	
GLI2	5.0074	4.9236	
PRPF4	8.5141	8.8199	
MELK	9.6774	10.1806	
USP22	10.9624	11.1151	
DAXX	8.5141	9.4465	
TMED10	11.1939	11.2095	
CHERP	9.0441	8.8886	
SMAD3	6.2851	5.8466	
OXA1L	12.7765	13.1035	
PIK3CA	8.1481	8.5164	
SNX7	9.058	10.0116	
TRAPPC6A	9.649	9.6288	
ATP2C1	8.1555	8.0847	
CDCA4	7.3739	7.1839	
TBC1D9B	7.9531	8.2435	
USP14	7.8923	7.5468	
APPBP2	4.908	4.7423	
CDC20	12.8263	13.827	
NARFL	7.8455	7.6486	
RPS6	14.8943	15.0	
DDX42	9.1003	8.5436	
ECH1	10.4371	10.8872	
HDAC2	10.1031	9.9201	
IKBKE	6.0974	6.7623	
CCL2	9.1369	7.9548	
DFFA	8.5663	8.4919	
MRPL19	10.6829	11.0857	
WDTC1	6.3944	6.7365	
PLSCR3	7.1463	7.3054	
SUZ12	9.2959	9.508	
CSNK2A2	6.5359	7.7218	
H2AFV	8.8395	7.0491	
NUSAP1	10.172	10.7671	
TICAM1	6.8897	7.3786	
FAM69A	8.7135	8.4555	
KIAA0100	10.0768	10.5367	
PAICS	8.6968	8.8731	
SRC	5.096	4.4575	
BMP4	6.5065	5.8701	
CDK2	8.6533	8.5331	
EDN1	9.5268	10.644	
XPO7	8.8603	9.0866	
FAIM	8.0268	8.268	
KIAA0494	9.6423	9.589	
PXMP2	9.0362	9.1671	
SQSTM1	12.2259	12.3852	
HIF1A	11.7748	11.5391	
TIMM17B	11.0161	11.4562	
STXBP2	5.6925	7.1795	
WRB	6.7355	6.412	
ETFB	8.3422	7.5731	
MNAT1	7.8931	8.2842	
CAMSAP2	10.0501	10.0397	
HPRT1	8.9729	8.811	
ARNT2	10.8885	9.9379	
RRS1	7.9285	7.4802	
ADAT1	6.67	6.3007	
SPAG7	7.9249	8.7951	
MAPK1IP1L	8.7642	8.3085	
SCAND1	11.4721	11.8136	
MFSD10	8.8494	9.0745	
MSH6	9.7459	9.7326	
COPS7A	9.8091	10.1111	
UBE2C	11.7539	12.1279	
FIS1	9.1598	9.7569	
HS2ST1	6.5326	6.0156	
NUDT9	9.0358	9.6702	
TXLNA	10.7923	10.6751	
CSRP1	13.8939	14.3801	
DNAJB1	10.4571	10.9811	
METRN	7.2763	6.9382	
TOPBP1	8.1766	8.2562	
ABCF1	10.6662	10.944	
TCTA	9.2382	9.3536	
LGMN	7.7634	7.5832	
TLK2	7.3707	8.0576	
KIAA1033	7.8842	8.1269	
PTGS2	3.6366	3.3419	
DNAJB6	10.2995	10.5962	
PLA2G4A	10.0886	9.6228	
MAT2A	11.6822	11.9888	
TLR4	4.595	11.3868	
HMGCS1	11.5003	10.1774	
MBTPS1	6.4729	7.0224	
SPRED2	8.9663	8.1715	
ZNF274	6.5168	6.0955	
CLIC4	10.7057	11.2237	
MAP7	8.6963	8.8199	
CHAC1	9.3358	10.0116	
EIF4G1	9.3477	9.5516	
BTK	4.2318	4.1182	
GNAS	13.7626	13.9088	
MYL9	6.5058	6.1981	
TEX10	8.2034	7.9137	
PSMD2	12.1185	12.4208	
ZNF586	6.2693	6.2224	
CLTC	10.3357	10.3038	
IKZF1	4.5211	4.4517	
APBB2	7.052	6.4312	
HSD17B10	10.624	11.3015	
RNF167	10.0445	9.8995	
STX1A	7.5856	7.9891	
ALDOA	11.5437	11.3258	
EPHA3	5.033	5.3754	
STAT5B	6.3281	6.9903	
TXNDC9	8.4339	6.6253	
CCNA2	10.3077	10.6874	
VGLL4	8.4409	9.1388	
CASP10	6.4094	5.4748	
SDHB	12.2914	12.4248	
ETS1	6.3728	6.9022	
YTHDF1	9.792	9.2857	
FOXO4	5.2281	5.3546	
LSM5	12.29	12.4879	
TOMM34	8.2691	8.6423	
ZMYM2	7.6203	7.9174	
CHMP6	5.9278	4.9958	
KIAA0907	8.3034	9.3082	
CASP7	8.2203	8.2958	
HK1	9.9882	9.6795	
PAPD7	10.3223	10.3805	
PIGB	7.8505	8.2684	
CHEK2	8.487	8.7994	
PLOD3	11.2452	12.2073	
ACD	7.4836	7.447	
TRAK2	6.6121	6.8615	
SUPV3L1	10.9011	10.4177	
VAPB	10.0557	9.8768	
GPATCH8	6.4708	5.9233	
HSPD1	11.0037	11.1279	
BUB1B	9.7256	10.0993	
TGFBR2	5.4746	5.7133	
MRPL12	13.7197	14.0338	
NOTCH1	8.4968	8.7769	
PNP	12.624	12.5273	
SHC1	8.1102	7.826	
ARPP19	8.7364	8.7415	
CEBPA	3.431	3.729	
PSMF1	8.9155	8.8606	
RTN2	10.2719	10.1567	
NPEPL1	6.7686	7.0853	
USP1	8.8072	8.1915	
RPA1	9.8992	10.022	
SIRT3	6.4204	5.603	
KLHDC2	10.8298	11.5191	
UBQLN2	7.5336	7.5318	
DMTF1	6.932	7.188	
SCARB1	9.0704	9.3686	
CLPX	8.736	8.8904	
TPM1	11.1254	11.1157	
TM9SF2	10.222	10.1926	
TXNL4B	6.8425	6.7113	
ATF6	7.9463	8.0906	
PRR15L	5.8108	5.9904	
NUP88	10.0941	10.3546	
ST6GALNAC2	5.6106	5.8762	
ADH5	9.6242	9.6741	
FUT1	7.3709	6.9412	
GOLT1B	9.1051	8.1375	
PRUNE	5.0714	5.6226	
PPOX	8.0983	7.9251	
SYPL1	12.5842	12.9205	
CANT1	12.9558	13.3128	
ZNF451	8.0085	8.2116	
HOMER2	7.2069	6.8749	
RALB	10.5377	10.4918	
CLTB	11.4493	11.8723	
TRIM13	7.5549	7.0994	
FBXO7	7.7137	7.8373	
PHKA1	6.8403	6.8075	
CYCS	12.1727	11.9666	
PPARD	6.1913	6.5606	
ENOSF1	6.233	5.8979	
MAP4K4	4.4458	4.2329	
PAN2	7.0999	5.7542	
STAT3	6.2198	6.3669	
LIG1	9.4389	9.6288	
PPIC	8.8924	8.9906	
EIF5	10.7354	10.752	
GNB5	5.2661	5.298	
GNAI1	4.7279	4.5559	
INSIG1	10.1357	9.0891	
DNMT3A	8.6633	8.4089	
TM9SF3	8.2034	8.8629	
CCDC86	10.3915	10.5762	
HIST2H2BE	6.8173	6.644	
S100A4	13.3481	13.2966	
SLC25A14	6.5304	6.1079	
KTN1	10.8096	11.2074	
TBXA2R	6.1715	6.3972	
ARHGAP1	9.9666	9.9275	
FBXO11	5.77	5.5071	
HERPUD1	10.5258	10.1774	
LPAR2	7.1119	7.3863	
COASY	6.4627	7.1356	
RPL39L	6.0243	6.4461	
BPHL	6.9682	6.6665	
RASA1	7.6549	7.8892	
ATMIN	6.8969	7.3293	
MAPKAPK3	7.7629	7.7638	
CASP3	9.515	10.3248	
MBOAT7	8.933	9.6188	
PNKP	8.6775	9.3723	
PSME2	12.1801	12.989	
NISCH	6.2725	6.7453	
SLC35A3	7.5953	6.5905	
CPSF4	10.3577	10.0619	
LSR	9.8871	10.0288	
COPB2	11.1137	12.0338	
MEF2C	5.8331	5.8112	
GADD45A	9.4236	9.4835	
KDM5A	6.6706	7.4008	
FAM63A	6.2851	6.6831	
SMNDC1	8.3533	8.3007	
NUDCD3	9.952	10.3379	
RAB4A	8.0698	7.7776	
FGFR2	7.9647	7.515	
IFRD2	12.0445	11.7273	
BACE2	11.5567	11.6625	
HMGCR	9.4496	8.6634	
LYN	5.0656	5.6489	
SLC35B1	8.5809	8.2286	
ISOC1	9.6873	9.0677	
TIMP2	9.3292	9.3941	
DUSP3	6.5065	6.6082	
LSM6	7.2594	6.6211	
CALM3	7.5004	6.6893	
MOK	6.2236	4.8352	
PPP1R13B	7.0588	6.1969	
SACM1L	9.5524	10.3114	
DNAJB2	8.0314	8.5951	
TCERG1	10.2976	10.4814	
CERK	6.9814	7.3561	
KIAA0196	10.9515	10.7713	
DNM1	4.7763	4.8422	
LAP3	10.8016	10.9044	
DDIT4	9.0172	9.2098	
MAPKAPK5	8.2116	8.7864	
ALAS1	11.0321	10.6893	
HDGFRP3	6.2912	5.7965	
PAFAH1B1	9.0119	8.922	
PRKCH	6.007	5.772	
PSRC1	9.1176	9.804	
RAB21	8.2571	8.1544	
ERO1L	6.3319	6.5265	
PSIP1	8.6779	9.0823	
APOE	5.4103	4.0698	
CREB1	7.4136	7.0521	
MBNL2	8.2607	8.4673	
RBM15B	9.03	9.6182	
PACSIN3	5.7105	5.8396	
TOMM70A	9.8541	10.1458	
CBR1	9.9605	10.3629	
MTA1	10.306	10.9639	
MACF1	7.1326	7.3561	
PRKCD	9.9083	10.8104	
CCNA1	7.2845	6.4353	
PIK3R4	6.6254	7.3918	
CSNK1E	9.6964	9.5871	
HIST1H2BK	10.9647	11.5635	
JUN	6.8702	6.6652	
PCCB	9.52	9.7477	
STAP2	6.0243	5.9863	
TMEM50A	8.7541	8.8938	
PMM2	11.5198	11.1606	
SCCPDH	5.1789	5.0495	
HSD17B11	6.2514	5.5354	
TSC22D3	9.3152	9.9018	
FBXL12	7.2747	6.8025	
TFAP2A	10.3857	10.2686	
WDR61	9.1743	8.2739	
ZNF395	9.8046	8.9654	
FAS	7.7838	7.3438	
VPS72	8.5683	7.3202	
CENPE	7.7457	9.0866	
CLSTN1	10.0589	10.4643	
CREG1	11.2786	11.6981	
MAPK9	10.0949	10.448	
PRR7	6.4708	6.7655	
SKP1	7.1119	6.6652	
POP4	9.717	9.8191	
TMEM110	6.0656	6.3503	
NFE2L2	8.502	9.047	
ZNF589	6.2451	6.7458	
BAX	8.6005	8.1448	
BLCAP	11.3855	11.6362	
CNDP2	12.207	12.8667	
FAM20B	8.4022	8.4417	
PROS1	3.431	3.7662	
TNIP1	9.1118	9.6443	
CRKL	9.8245	9.893	
P4HTM	8.9392	10.5209	
REEP5	10.6947	10.104	
ZNF318	5.5065	6.0955	
BZW2	11.033	10.8666	
FDFT1	11.8813	11.4817	
CGRRF1	7.6046	7.4933	
TRAP1	10.1303	10.5405	
AMDHD2	7.8345	7.6777	
GTF2A2	11.3672	11.2752	
PEX11A	5.5258	5.4022	
PSMD9	8.1566	8.4417	
GFOD1	5.2676	4.8593	
MTFR1	9.3003	9.4685	
PECR	6.3914	6.2548	
UBE2A	10.2317	10.4112	
NIT1	9.8797	9.9562	
SOCS2	6.6783	6.3877	
SYNGR3	7.6847	7.4726	
ZDHHC6	6.2478	7.0627	
ITGAE	8.5543	8.8957	
NFKB2	4.7801	5.0242	
STK25	9.4139	9.864	
TMEM5	7.809	8.4753	
ABCF3	9.3327	9.5924	
ATP5S	8.5906	7.6097	
FCHO1	6.6278	6.5278	
NGRN	5.7921	5.5844	
HOXA5	5.193	5.8112	
OXSR1	10.4733	10.5511	
GRN	8.9555	9.2442	
SMARCC1	9.7688	9.9076	
NUP85	10.6596	10.6328	
PAK6	5.1677	5.7896	
GHR	4.3743	4.2435	
GTPBP8	7.6863	7.746	
GLOD4	8.4715	8.7489	
PTK2	8.9875	8.1778	
CDK4	11.2366	11.3523	
EPN2	7.4458	7.5157	
CCDC90A	8.298	8.0956	
IL4R	7.1366	6.8297	
KIAA0528	8.8733	10.1376	
PRKAG2	6.6278	6.3134	
KIT	4.3959	4.2435	
MRPS16	11.7254	11.3432	
PTPRC	7.44	7.2199	
RPS5	6.9938	6.1574	
NOL3	8.2921	8.4245	
PSMG1	10.7487	10.6072	
NR1H2	7.0137	7.0746	
TMEM97	10.9109	10.1364	
LRRC41	10.6088	11.3477	
PLS1	7.3096	7.3054	
DUSP22	5.6191	5.4483	
KIAA1279	8.4853	8.8731	
RPS6KA1	8.3992	9.2868	
TCEAL4	9.2959	8.534	
DCK	10.9962	11.069	
NUP133	9.1626	9.0959	
NUP62	9.8212	9.8042	
TRIM2	9.3796	9.369	
SNCA	10.4503	10.6514	
SPTAN1	5.8823	5.3521	
MALT1	8.8161	8.5331	
VPS28	8.2701	9.2734	
LRRC16A	6.6979	6.5433	
YKT6	9.7091	10.303	
CHP	4.7424	4.5454	
KIF2C	5.6007	5.5027	
NNT	5.0059	4.7582	
NR2F6	10.8533	11.5118	
COL1A1	6.2654	6.2744	
EXOSC4	6.8126	5.2356	
CDC25A	9.3668	8.7852	
PDLIM1	8.532	8.4275	
CRELD2	8.5786	9.0399	
TP53	9.4297	9.8187	
IQGAP1	9.0027	9.5751	
RRP12	8.1696	7.9233	
ACAT2	8.5256	7.2383	
EGR1	5.7179	6.2817	
MUC1	6.235	6.628	
THAP11	5.7401	7.4096	
AURKB	9.153	9.5278	
CEBPD	7.2438	6.9682	
HSPA4	10.4122	10.2677	
MAST2	8.7237	9.4648	
DHDDS	7.7461	7.601	
TOP2A	13.0791	14.2714	
GADD45B	6.0899	6.5185	
NCK2	7.6109	7.0021	
AURKA	8.7408	9.4385	
KIAA0355	5.7105	6.456	
B3GNT1	6.0275	6.1262	
DYNLT3	5.2373	5.0007	
CDK5R1	4.5565	4.0747	
CHMP4A	9.3796	9.738	
IPO13	7.5661	7.7698	
SCP2	8.2304	8.2637	
ITFG1	6.792	6.8025	
RAD9A	7.7149	7.5883	
DRAP1	8.2649	9.084	
SPP1	8.7752	3.8961	
HYOU1	9.2453	9.4191	
PCMT1	10.6447	11.0357	
FOS	4.2384	4.0465	
FYN	5.7043	5.5995	
MCOLN1	6.3376	6.0378	
MYC	11.8582	11.7411	
ID2	8.2682	8.8033	
POLB	7.3027	7.3203	
CETN3	6.5494	6.5759	
KCNK1	5.209	4.6784	
AXIN1	8.2815	7.6385	
SMC4	11.5372	11.8813	
RAI14	7.9861	8.896	
SMARCD2	9.9154	10.1504	
DNAJC15	9.4068	9.1064	
MPZL1	9.346	9.5871	
HOXA10	4.5812	4.3815	
NRAS	8.6006	8.1654	
CASP2	6.166	6.3252	
EBNA1BP2	11.6896	11.9601	
CTNND1	8.6598	8.4545	
TATDN2	6.3152	6.0556	
LRPAP1	8.7749	8.9339	
ZNF131	9.1806	9.5437	
BNIP3L	5.9775	4.9501	
HOOK2	4.95	7.012	
ERBB2	14.6303	15.0	
TBPL1	8.5032	8.3303	
INTS3	9.2063	9.4228	
RAE1	11.3652	11.3688	
CDK1	11.9686	12.156	
RFNG	9.3552	8.7395	
MICALL1	6.6884	6.7026	
SLC35A1	8.7737	9.3386	
KLHL21	5.282	4.9786	
NIPSNAP1	7.5381	7.7475	
BCL7B	7.54	7.8974	
TLE1	10.0725	10.7402	
FZD7	5.033	4.3197	
TIMELESS	9.7271	9.9718	
COG2	7.1746	8.2204	
DHX29	7.7149	7.6282	
MMP2	7.8586	6.9798	
MRPS2	10.2346	10.8511	
KCTD5	7.5902	7.22	
TCEA2	8.4715	8.4179	
CNPY3	7.1296	7.2885	
FHL2	8.438	7.9648	
ADAM10	8.4181	8.4534	
FKBP4	12.8622	13.0258	
CD58	8.7657	9.0039	
KAT6A	7.6585	7.3746	
CDK7	9.909	10.566	
KIF5C	5.323	5.9904	
HMG20B	11.3514	12.4883	
MAP3K4	7.1523	7.4935	
PIN1	10.116	10.2873	
ZFP36	8.4135	8.3758	
INPP1	4.3182	5.0188	
LAGE3	7.4641	7.4802	
RAC2	4.889	4.5679	
TNFRSF21	8.8787	8.6789	
HMOX1	5.9549	6.2817	
KIF14	4.8941	4.8352	
COL4A1	6.7197	5.9176	
DUSP6	5.7523	6.6082	
CYB561	11.0676	11.1542	
EPB41L2	5.1027	5.5248	
GNAI2	6.6811	6.2817	
HTRA1	6.1578	7.9656	
TSTA3	8.0462	7.7222	
WASF3	6.2912	6.083	
DNMT1	10.5607	11.2415	
TSPAN6	7.1746	7.1171	
FBXO21	9.4163	8.6745	
RAB27A	7.5899	7.7142	
DDR1	9.6562	9.2975	
PPP2R3C	8.8061	9.7001	
ADRB2	4.6768	4.0077	
LPGAT1	9.0723	9.2673	
DUSP11	9.5613	9.2236	
GRB10	5.779	5.7952	
MMP1	5.1436	4.9958	
TP53BP2	10.4727	11.0403	
CDKN1A	6.7119	7.9759	
ZW10	8.2497	6.7655	
CORO1A	9.204	9.2516	
TJP1	7.3344	7.176	
ABCB6	9.0084	10.0557	
XPNPEP1	6.8005	6.2333	
MAMLD1	4.5211	4.9711	
MTHFD2	11.794	11.8224	
DSG2	6.9176	7.7698	
PRAF2	8.0836	7.9753	
DNTTIP2	11.5954	11.4735	
SLC27A3	9.6103	9.1597	
CD97	9.4751	9.5437	
HTATSF1	10.6563	10.9218	
IL13RA1	7.8613	7.2279	
NCAPD2	8.7978	9.1617	
AGL	7.0284	6.5957	
TMEM109	10.9236	11.0613	
CDC25B	12.7454	13.1723	
ICAM1	5.2841	5.6788	
GATA3	5.096	4.7209	
NUP93	8.2806	7.9109	
PLA2G15	6.3076	5.529	
RPA3	8.918	8.3086	
PIP4K2B	5.4221	6.0019	
TES	13.5454	13.6576	
MYCBP2	7.9679	7.7343	
SPR	9.3967	10.1435	
PGRMC1	12.9871	13.4385	
RELB	7.7736	7.6509	
AARS	9.1738	9.6119	
EPHB2	4.5913	5.14	
GPC1	5.808	6.3806	
RPIA	9.9196	10.2071	
ELAC2	10.8944	10.7237	
GPR56	11.0216	11.2906	
NVL	10.0982	10.0248	
PLSCR1	6.2654	6.1784	
CHEK1	9.0541	9.3207	
CTSL1	11.2079	11.7199	
CTSD	12.2378	12.7527	
ME2	7.4477	7.6582	
ARHGEF2	7.7317	7.6897	
PDGFA	5.3628	5.2756	
ILK	9.8342	10.7156	
WDR67	9.1394	11.2344	
NFIL3	6.5881	5.9925	
RFC2	10.2805	9.9976	
ARL4C	7.1119	6.883	
TIMM9	12.4467	12.8181	
CPNE3	13.2675	13.3738	
ORC1	10.228	9.7851	
C5	5.1486	5.5993	
PARP2	8.4492	8.4897	
FASTKD5	8.38	10.2198	
SCRN1	8.895	8.9037	
MAN2B1	6.8746	7.4401	
PTPLAD1	10.2077	10.2072	
MSRA	5.559	5.9904	
NFKBIA	10.5194	11.1022	
DCTD	8.1759	8.1856	
SYNE2	6.8826	6.9161	
MBNL1	8.447	8.3748	
UBE3C	10.2148	10.4566	
CCDC92	5.964	6.2562	
MYCBP	10.3172	10.0528	
CXCL2	5.0609	5.6261	
PTPN1	10.7169	10.3665	
BRP44	11.6706	11.5216	
TIMM22	7.9136	7.5294	
ATF5	9.1352	9.0088	
ECD	9.9426	9.9629	
CIRBP	9.2147	7.9617	
NSDHL	8.8651	8.6491	
ADI1	9.2313	9.402	
NFKBIE	6.1453	6.0669	
ADCK3	4.5327	4.9068	
PRSS23	6.0275	5.3103	
CCNH	7.5231	6.8615	
GDPD5	6.8045	7.5116	
P4HA2	5.1728	5.968	
TARBP1	8.0974	8.7116	
ATP6V0B	9.61	9.025	
RBKS	7.3477	7.467	
CAPN1	6.2198	7.7823	
KDM3A	7.6203	7.0082	
BID	6.6034	7.9209	
STXBP1	7.2749	7.2621	
ITGB5	9.6465	10.2632	
MTF2	8.7578	8.9561	
HLA-DRA	4.8176	5.3337	
SLC11A2	7.3991	7.4584	
PDIA5	5.9135	5.9014	
PIK3C2B	7.7838	8.0905	
RAP1GAP	8.5496	8.7779	
SLC25A46	7.9635	8.4636	
CDK19	7.2612	7.545	
NOLC1	9.064	8.6697	
CAT	10.1656	10.2742	
KIAA0753	6.5652	6.5022	
DUSP14	7.8799	7.7924	
KAT6B	7.334	7.2684	
CHN1	3.8258	3.5316	
HMGA2	4.7957	5.1041	
IGFBP3	6.2808	6.0867	
MAPK13	4.8643	4.6143	
TRIB1	7.814	8.0718	
UFM1	10.4296	9.2428	
GNA15	7.0455	6.7146	
TP53BP1	7.39	7.9648	
FRS2	6.8636	6.8966	
IARS2	11.9793	12.293	
BECN1	7.4695	7.6458	
GATA2	8.6638	8.7184	
KDELR2	9.3667	8.9454	
RALGDS	8.0138	7.8704	
ELAVL1	7.9572	7.5366	
NRIP1	7.3634	7.2047	
CCNB2	11.304	11.4711	
IFNAR1	7.5549	7.7511	
MIF	14.3865	14.5398	
RNPS1	13.1279	13.0699	
DAG1	8.2738	8.3827	
SATB1	4.1955	4.5257	
ARID4B	7.5457	7.8714	
IGF2BP2	4.2377	4.2857	
GSTZ1	9.1766	10.278	
IGF2R	10.1081	9.9079	
SESN1	5.9042	6.0378	
TIPARP	8.9746	8.1117	
CRTAP	7.071	7.0011	
SPEN	8.3429	8.3706	
GMNN	11.5019	11.743	
PFKL	8.9987	9.4637	
CYTH1	7.4781	7.5917	
PDHX	9.6246	9.8489	
DENND2D	8.918	9.6662	
PRCP	7.3221	7.2472	
CTTN	7.673	7.1152	
SMARCA4	6.8651	8.3447	
PYGL	7.6621	9.4701	
UBR7	9.7672	8.6745	
GRB7	11.5546	12.1333	
RPA2	8.8518	8.901	
CD44	8.189	7.7776	
ERBB3	8.7834	9.0587	
GTF2E2	8.1368	8.6308	
VAV3	6.3187	6.001	
ABHD6	5.9278	5.8572	
ANXA7	11.1953	11.1688	
MAPKAPK2	10.5284	10.1739	
TXNRD1	13.0831	13.2618	
CAB39	8.6266	8.4423	
FZD1	6.346	6.0507	
CRYZ	8.9155	9.7785	
TIAM1	7.9579	7.3726	
DNM1L	9.9888	10.3913	
GAA	5.5524	5.7576	
DERA	9.1084	9.0943	
SKIV2L	7.5897	7.8335	
BLMH	9.2602	8.9211	
PTPRK	10.1944	10.3707	
HERC6	4.8009	5.4917	
RRP1B	8.8287	8.6389	
MKNK1	9.6601	9.1843	
TSPAN3	7.8361	8.1231	
ACOT9	8.4668	8.881	
PIK3R3	8.1239	8.4074	
KEAP1	8.9937	9.8489	
ST3GAL5	4.8176	5.2973	
CTNNAL1	7.4712	7.5939	
TFDP1	11.4633	11.187	
ABHD4	7.2496	6.8339	
SMC3	7.5204	7.0665	
INPP4B	5.308	4.8697	
LBR	8.6362	8.9553	
PPIE	8.9261	9.1927	
ZMIZ1	11.61	12.1756	
PPARG	5.6277	5.7315	
TERF2IP	8.9298	9.4789	
